user_id,final_label,recommended_action,confidence,sub_reason,gauge_reset_score_0_100,fw_check_score_0_100,primary_evidence,flat_tail_days,fcc_changes,tail_cycle_delta,tail_n_90_10_90_ok,tail_n_80_20_80_ok,tail_n_85_15_85_ok,tail_response_rate_80_20_80_72h,relevant_response_rate_72h,tail_ac_time_ratio,tail_min_rsoc,tail_max_rsoc,tail_rsoc_swing,obs_days,data_quality_label,device_model,batt_vendor,batt_fru,operational_message,analysis_timestamp
HDIZ1PF59HFLQ_hdiz,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=195, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,195,0.0,0,0,0,,,1.0,100.0,100.0,0.0,377.97,QUALITY_OK,ThinkPad X1 2-in-1 Gen 10,SMP,5B11M90097,,2026-06-03T12:47:30
HELS-PW0C7G11_Lanshan,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,59.0,5.3,"obs_days=34.8, n_samples=493, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.9,5,0.0,0,0,0,,,0.6046,81.0,100.0,19.0,34.76,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,Sunwoda,LNV-5B11H56404,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
HHUDELSON-B0WN2_hhudelson,NORMAL_OR_RESPONDING,ACTION_NONE,high,,65.3,10.6,"flat_tail=3.3d, fcc_changes=154, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",3.3,154,0.0,0,0,0,,,0.7353,56.0,100.0,44.0,756.01,QUALITY_OK,ThinkPad P1 Gen 7,Celxpert,5B11M37552,,2026-06-03T12:47:30
HIDEKIK-F3T9NA0_hidekik,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,64.1,21.6,"flat_tail=50.2d, fcc_changes=4, tail_cyc=16.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",50.2,4,16.0,0,0,0,,,0.6866,15.0,100.0,85.0,550.01,QUALITY_OK,ThinkPad X1 Carbon Gen 9,SMP,5B10W13973,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
HIKAWA-PF38LTK0_hikawa,NORMAL_OR_RESPONDING,ACTION_NONE,high,,81.9,25.6,"flat_tail=89.7d, fcc_changes=36, tail_cyc=3.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",89.7,36,3.0,0,0,0,,,0.9221,32.0,100.0,68.0,1104.99,QUALITY_OK,ThinkPad X1 Yoga Gen 6,Celxpert,5B10W13974,,2026-06-03T12:47:30
HIKAWAXPF3Z84A1_hikawa,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND,81.3,50.0,"flat_tail=799.7d, fcc_changes=8, tail_cyc=100.0, tail_ok[90/80/85]=0/0/0, ac=0.81, min_rsoc=0.0, swing=100.0 -> no learning opportunity in flat tail",799.7,8,100.0,0,0,0,,,0.8136,0.0,100.0,100.0,1198.11,QUALITY_OK,ThinkPad X1 Carbon Gen 10,SMP,5B11M90056,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
HIROSE-PF4AKXKG_hirose,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,67.3,11.3,"flat_tail=6.8d, fcc_changes=1, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",6.8,1,1.0,0,0,0,,,0.6947,90.0,100.0,10.0,280.8,QUALITY_OK,ThinkPad Z16 Gen 2,SMP,5B10W51887,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
HMORI-PF49QH1A_HMORI,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=1010, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,1010,0.0,0,0,0,,,,42.0,42.0,0.0,679.77,QUALITY_OK,ThinkPad X1 Carbon Gen 10,,,,2026-06-03T12:47:30
HNAKA-PF43B9PV_hnaka,NORMAL_OR_RESPONDING,ACTION_NONE,high,,71.7,16.5,"flat_tail=34.4d, fcc_changes=22, tail_cyc=4.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",34.4,22,4.0,0,0,0,,,0.8964,4.0,100.0,96.0,794.3,QUALITY_OK,ThinkPad X1 Yoga Gen 7,SMP,5B11M90056,,2026-06-03T12:47:30
HSUMI-GM132TGM_hsumi,NORMAL_OR_RESPONDING,ACTION_NONE,high,,64.7,10.3,"flat_tail=2.1d, fcc_changes=47, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.1,47,0.0,0,0,0,,,0.7198,67.0,100.0,33.0,258.12,QUALITY_OK,ThinkPad T14s Gen 6,Celxpert,5B11H56406,,2026-06-03T12:47:30
HSUMIXPF3MN51B_Hiroyuki_Sumi,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=391, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,391,0.0,0,0,0,,,1.0,8.0,8.0,0.0,906.74,QUALITY_OK,ThinkPad X1 Carbon Gen 10,Celxpert,5B10W13974,,2026-06-03T12:47:30
HSUMIXPF3T9QH8_hsumi,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,medium,NO_OPPORTUNITY_LOW_CYCLING,80.0,37.0,"flat_tail=209.0d, fcc_changes=11, tail_cyc=10.0, tail_ok[90/80/85]=0/0/0, ac=0.50, min_rsoc=1.0, swing=99.0 -> no learning opportunity in flat tail",209.0,11,10.0,0,0,0,,,0.5021,1.0,100.0,99.0,723.39,QUALITY_SPARSE,ThinkPad X1 Carbon Gen 9,SMP,5B10W13973,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
HWPA-NL1-SKU8-S_HWPA,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.0,0.0,"obs_days=112.6, n_samples=376, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",0.0,4,0.0,0,0,0,,,,100.0,100.0,0.0,112.64,QUALITY_COUNTER_RESET,ThinkPad X1 2-in-1 Gen 11,COSMX,5B11M90162,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
HWPA-SKU2-03_YSKOBA,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.3,5.3,"obs_days=54.8, n_samples=668, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.9,2,0.0,0,0,0,,,1.0,100.0,100.0,0.0,54.76,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 12,Celxpert,5B11H56384,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
HWPA-TH1-SKU1B-_TEST,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.5,6.1,"obs_days=14.0, n_samples=2534, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",6.7,1,0.0,0,0,0,,,0.8697,51.0,100.0,49.0,14.03,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 12,Sunwoda,5B11H56385,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
HYKW_X1CG11,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=7, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,7,0.0,0,0,0,,,,100.0,100.0,0.0,165.29,QUALITY_OK,ThinkPad X1 Carbon Gen 12,Celxpert,5B11H56384,,2026-06-03T12:47:30
HZHANG16-5GLDJK_hzhang16,NORMAL_OR_RESPONDING,ACTION_NONE,high,,75.5,15.5,"flat_tail=33.1d, fcc_changes=24, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",33.1,24,0.0,0,0,0,,,1.0,94.0,100.0,6.0,364.02,QUALITY_OK,ThinkPad X13 Gen 6,SMP,5B11M90123,,2026-06-03T12:47:30
ICA_USER,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.6,23.6,"flat_tail=77.0d, fcc_changes=5, tail_cyc=4.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",77.0,5,4.0,0,0,0,,,0.2865,2.0,100.0,98.0,316.2,QUALITY_OK,ThinkPad T14s Gen 3,SMP,5B10W51875,,2026-06-03T12:47:30
IMANARANG1-3A19_imanarang1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,51.1,84.0,"obs_days=923.6, n_samples=12732, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",716.7,2,223.0,0,4,0,0.0,0.0,0.8043,2.0,100.0,98.0,923.65,QUALITY_COUNTER_RESET,ThinkPad T14 Gen 3,Celxpert,5B10W51862,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
IMIHO-PF2SCRY9_imiho,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND,81.8,50.0,"flat_tail=604.3d, fcc_changes=0, tail_cyc=159.0, tail_ok[90/80/85]=0/0/0, ac=0.84, min_rsoc=1.0, swing=99.0 -> no learning opportunity in flat tail",604.3,0,159.0,0,0,0,,,0.8381,1.0,100.0,99.0,604.27,QUALITY_OK,ThinkPad T14 Gen 1,LG,5B10W139,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
IYOSHIMITSU-VKS_iyoshimitsu,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND,82.1,50.0,"flat_tail=495.8d, fcc_changes=2, tail_cyc=65.0, tail_ok[90/80/85]=0/0/0, ac=0.85, min_rsoc=0.0, swing=100.0 -> no learning opportunity in flat tail",495.8,2,65.0,0,0,0,,,0.855,0.0,100.0,100.0,1085.72,QUALITY_OK,ThinkPad T14 Gen 3,LG,5B10W51860,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
JACKX1_jkleissler,NORMAL_OR_RESPONDING,ACTION_NONE,high,,67.7,11.2,"flat_tail=7.2d, fcc_changes=138, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",7.2,138,0.0,0,0,0,,,0.8232,67.0,100.0,33.0,434.0,QUALITY_OK,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,,2026-06-03T12:47:30
JAGUAR3_SVT,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,58.6,13.7,"obs_days=271.3, n_samples=2164, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",76.2,1,5.0,0,0,0,,,0.4207,5.0,100.0,95.0,271.33,QUALITY_COUNTER_RESET,ThinkPad X1 Yoga Gen 8,SMP,5B10W13973,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
JANUMOLU-0A203W_janumolu,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,medium,LOW_UPDATE_RATE_WITH_OPPORTUNITIES,55.7,82.0,"flat_tail=213.4d, fcc_changes=1, tail_cyc=85.0, tail_ok[90/80/85]=0/2/1, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",213.4,1,85.0,0,2,1,0.0,0.0,0.3677,1.0,100.0,99.0,228.4,QUALITY_OK,ThinkPad L13 2-in-1 Gen 5,LG,5B11H56426,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
JBARRETT-4SA7XV_jbarrett,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.1d, fcc_changes=163, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,163,0.0,0,0,0,,,1.0,69.0,100.0,31.0,518.12,QUALITY_OK,ThinkPad X13 Gen 5,BYD,5B11M90051,,2026-06-03T12:47:30
JBOWEN2-F62KRD0_jbowen2,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.5,10.5,"flat_tail=3.2d, fcc_changes=38, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",3.2,38,0.0,0,0,0,,,0.9463,72.0,100.0,28.0,124.15,QUALITY_OK,ThinkPad T16 Gen 5,COSMX,5B11M90167,,2026-06-03T12:47:30
JBRUNDIDGE-EPQ0_jbrundidge,NORMAL_OR_RESPONDING,ACTION_NONE,high,,71.4,12.3,"flat_tail=13.8d, fcc_changes=15, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",13.8,15,0.0,0,0,0,,,0.9535,81.0,100.0,19.0,252.01,QUALITY_OK,ThinkPad P14s Gen 6,Sunwoda,5B11M90121,,2026-06-03T12:47:30
JCAMARADOR-4NYS_jcamarador,NORMAL_OR_RESPONDING,ACTION_NONE,high,,76.2,19.1,"flat_tail=51.0d, fcc_changes=218, tail_cyc=3.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",51.0,218,3.0,0,0,0,,,0.9621,53.0,100.0,47.0,958.64,QUALITY_OK,ThinkPad T14 Gen 2a,Celxpert,5B10W51829,,2026-06-03T12:47:30
JCOMBS-PF5BRRYC_jcombs,NORMAL_OR_RESPONDING,ACTION_NONE,high,,55.6,12.8,"flat_tail=16.8d, fcc_changes=89, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",16.8,89,0.0,0,0,0,,,0.1394,2.0,100.0,98.0,406.98,QUALITY_OK,ThinkPad X1 Carbon Gen 13,Sunwoda,5B11M90099,,2026-06-03T12:47:30
JCOMBS-PF5PEZSE_jcombs,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.4,11.2,"flat_tail=6.9d, fcc_changes=95, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",6.9,95,0.0,0,0,0,,,0.7635,82.0,100.0,18.0,238.02,QUALITY_OK,ThinkPad P16v Gen 3,COSMX,5B11M90137,,2026-06-03T12:47:30
JCOYNE_jcoyne,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=11, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,11,0.0,0,0,0,,,1.0,57.0,62.0,5.0,189.91,QUALITY_OK,ThinkPad T14 Gen 5,Celxpert,5B11H56416,,2026-06-03T12:47:30
JDASILVA-4QWMA3_jdasilva,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.5,5.7,"obs_days=112.0, n_samples=1581, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",4.0,33,0.0,0,0,0,,,0.9395,77.0,100.0,23.0,111.99,QUALITY_SHORT_OBS,ThinkPad T14s Gen 5,SMP,5B11H56407,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
JEFFREYX9-14_jeffreyf1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.7,5.5,"obs_days=43.9, n_samples=733, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.8,15,0.0,0,0,0,,,0.9601,82.0,100.0,18.0,43.91,QUALITY_SHORT_OBS,ThinkPad X9-14 Gen 1,Sunwoda,LNV-5B11M90102,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
JEREMYCA-4BWNT1_jeremyca,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.3,10.3,"flat_tail=1.9d, fcc_changes=46, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",1.9,46,0.0,0,0,0,,,1.0,78.0,78.0,0.0,547.93,QUALITY_OK,ThinkPad P16 Gen 2,LG,5B10W51894,,2026-06-03T12:47:30
JEREMY_jeremyca,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.4,5.8,"obs_days=110.0, n_samples=1470, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",4.9,16,0.0,0,0,0,,,0.9802,95.0,100.0,5.0,109.96,QUALITY_SHORT_OBS,ThinkPad P16s Gen 5,COSMX,5B11M90179,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
JESSICAWANG2025_wangyun,NORMAL_OR_RESPONDING,ACTION_NONE,high,,58.7,10.2,"flat_tail=0.9d, fcc_changes=106, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.9,106,0.0,0,0,0,,,0.4265,24.0,100.0,76.0,287.81,QUALITY_OK,ThinkPad X1 Carbon Gen 12,Sunwoda,5B11H56385,,2026-06-03T12:47:30
JESTROFF-4G0AHW_jestroff,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,high,TERMINAL_FREEZE_AFTER_OPPORTUNITIES,56.5,86.2,"flat_tail=228.2d, fcc_changes=2, tail_cyc=41.0, tail_ok[90/80/85]=0/3/0, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",228.2,2,41.0,0,3,0,0.0,0.0,0.5104,5.0,100.0,95.0,354.04,QUALITY_OK,ThinkPad T14 Gen 4,LG,5B10W51863,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
JESTROFF-4SA4E9_jestroff,NORMAL_OR_RESPONDING,ACTION_NONE,high,,46.5,41.9,"flat_tail=26.0d, fcc_changes=16, tail_cyc=8.0, tail_ok[90/80/85]=0/1/0 -> FCC still updating / not a no-low-change candidate",26.0,16,8.0,0,1,0,0.0,0.0,0.4322,7.0,100.0,93.0,385.84,QUALITY_OK,ThinkPad X13 Gen 5,SMP,5B11M90048,,2026-06-03T12:47:30
JESTROFF-504AKS_jestroff,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,61.3,5.5,"obs_days=118.7, n_samples=1436, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.0,31,0.0,0,0,0,,,0.792,80.0,100.0,20.0,118.68,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,Celxpert,5B11M90098,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
JFASANO-F4RXM66_jfasano,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.8,11.0,"flat_tail=6.0d, fcc_changes=102, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",6.0,102,0.0,0,0,0,,,0.9896,72.0,79.0,7.0,664.9,QUALITY_OK,ThinkPad P14s Gen 5 AMD,SMP,5B11H56414,,2026-06-03T12:47:30
JFISHEL-F56FAH2_jfishel,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,medium,NO_OPPORTUNITY_UNSPECIFIED,81.4,44.3,"flat_tail=174.8d, fcc_changes=0, tail_cyc=26.0, tail_ok[90/80/85]=0/0/0, ac=0.76, min_rsoc=5.0, swing=95.0 -> no learning opportunity in flat tail",174.8,0,26.0,0,0,0,,,0.7627,5.0,100.0,95.0,174.78,QUALITY_OK,ThinkPad X1 Carbon Gen 13,SMP,5B11M90097,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
JG3-SIT-OS_Maru1tom,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND;NO_OPPORTUNITY_LOW_CYCLING;NO_OPPORTUNITY_SHALLOW_RANGE,99.3,40.0,"flat_tail=208.8d, fcc_changes=0, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0, ac=0.96, min_rsoc=77.0, swing=23.0 -> no learning opportunity in flat tail",208.8,0,0.0,0,0,0,,,0.9627,77.0,100.0,23.0,208.78,QUALITY_OK,ThinkPad X1 Yoga Gen 8,Sunwoda,5B10W13975,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
JGERMANO-5PHRQ0_jgermano,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=104, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,104,0.0,0,0,0,,,1.0,100.0,100.0,0.0,252.0,QUALITY_OK,ThinkPad P16v Gen 3,Sunwoda,5B11M90138,,2026-06-03T12:47:30
JINOUE1-F49SYAH_jinoue1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,83.2,28.4,"flat_tail=106.5d, fcc_changes=13, tail_cyc=3.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",106.5,13,3.0,0,0,0,,,0.8452,6.0,100.0,94.0,880.24,QUALITY_OK,ThinkPad X1 Carbon Gen 10,SMP,5B10W13973,,2026-06-03T12:47:30
JJOHNSON16-QW2P_jjohnson16,NORMAL_OR_RESPONDING,ACTION_NONE,high,,62.8,10.1,"flat_tail=0.8d, fcc_changes=30, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.8,30,0.0,0,0,0,,,0.0618,78.0,100.0,22.0,322.5,QUALITY_OK,ThinkPad T14s Gen 4,Sunwoda,5B10W51876,,2026-06-03T12:47:30
JJOHNSON18-T4GM_jjohnson18,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,55.5,5.5,"obs_days=21.2, n_samples=221, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.3,5,0.0,0,0,0,,,0.4564,70.0,100.0,30.0,21.25,QUALITY_SHORT_OBS,ThinkPad T14s Gen 7,Sunwoda,5B11M90160,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
JKLEISSLER-DNZK_jkleissler,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=49.0, n_samples=699, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.1,22,0.0,0,0,0,,,1.0,94.0,100.0,6.0,48.99,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
JL18156-F3Z1LJN_JL18156,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.7,10.0,"flat_tail=0.0d, fcc_changes=887, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,887,0.0,0,0,0,,,0.9663,99.0,100.0,1.0,984.3,QUALITY_OK,ThinkPad X13 Gen 3,Celxpert,5B10W51854,,2026-06-03T12:47:30
JL24078-F3YZT26_jl24078,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,78.9,50.0,"flat_tail=457.2d, fcc_changes=0, tail_cyc=73.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",457.2,0,73.0,0,0,0,,,0.6943,2.0,97.0,95.0,457.16,QUALITY_OK,ThinkPad X1 Carbon Gen 10,Sunwoda,5B10W13975,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
